"PMID","AuthorN","AuthorForename","AuthorLastname","AuthorInitials","AuthorAffiliation"
16567317,6,"Slim","Touati","S",""
16567317,7,"Hammouda","Boussen","H",""
16567317,8,"Abderrahman","Ladgham","A",""
16567317,9,"Fathi","Guemira","F",""
16574194,1,"L","Christiansen","L","Department of Epidemiology, Institute of Public Health, University of Southern Denmark, Denmark. lchristiansen@health.sdu.dk"
16574194,2,"C","Brasch-Andersen","C",""
16574194,3,"L","Bathum","L",""
16574194,4,"T A","Kruse","TA",""
16574194,5,"K","Christensen","K",""
16580705,1,"Pei Chien","Tsai","PC","Department of Occupational and Environment Health, National Cheng Kung University, Tainan 701, Taiwan, ROC. pctsai@ms35.url.com.tw"
16580705,2,"Wenya","Huang","W",""
16580705,3,"Yeu-Chin","Lee","YC",""
16580705,4,"Shih Huang","Chan","SH",""
16580705,5,"Yueliang Leon","Guo","YL",""
16582078,1,"X","R Yang","X",""
16582078,2,"R M","Pfeiffer","RM",""
16582078,3,"A M","Goldstein","AM",""
16596290,1,"Kui","Huang","K","Global Epidemiology, Pfizer Inc., Mail stop: 150/3/80, 235 East 42nd Street, New York City, NY 10017-575, USA. kui.a.huang@pfizer.com"
16596290,2,"Robert S","Sandler","RS",""
16596290,3,"Robert C","Millikan","RC",""
16596290,4,"Jane C","Schroeder","JC",""
16596290,5,"Kari E","North","KE",""
16596290,6,"Jennifer","Hu","J",""
16599007,1,"Hipolito M","Custodio","HM","Department of Occupational and Environmental Medicine, Lund University Hospital, Lund, Sweden."
16599007,2,"Karin","Broberg","K",""
16599007,3,"Maria","Wennberg","M",""
16599007,4,"Jan-Håkan","Jansson","JH",""
16599007,5,"Bengt","Vessby","B",""
16599007,6,"Göran","Hallmans","G",""
16599007,7,"Birgitta","Stegmayr","B",""
16599007,8,"Staffan","Skerfving","S",""
16610629,1,"S V","Tsvirenko","SV",""
16610629,2,"G A","Tsaur","GA",""
16614098,1,"Paul D","Terry","PD","Department of Epidemiology, Emory University School of Public Health, Atlanta, GA 30322, USA. pdterry@sph.emory.edu"
16614098,2,"Michael","Goodman","M",""
16614101,1,"Hans B","Ketelslegers","HB","Department of Health Risk Analysis and Toxicology, Maastricht University, the Netherlands."
16614101,2,"Ralph W H","Gottschalk","RW",""
16614101,3,"Roger W L","Godschalk","RW",""
16614101,4,"Ad M","Knaapen","AM",""
16614101,5,"Frederik J","van Schooten","FJ",""
16614101,6,"Robert F M H","Vlietinck","RF",""
16614101,7,"Jos C S","Kleinjans","JC",""
16614101,8,"Joost H M","van Delft","JH",""
16614106,1,"Yi-Jie","Liu","YJ","Department of Public Health, College of Health Care and Management, Chung Shan Medical University, Taichung, Taiwan."
16614106,2,"Pei-Lin","Huang","PL",""
16614106,3,"Yu-Fen","Chang","YF",""
16614106,4,"Yen-Hui","Chen","YH",""
16614106,5,"Yu-Hu","Chiou","YH",""
16614106,6,"Zong-Lin","Xu","ZL",""
16614106,7,"Ruey-Hong","Wong","RH",""
16614107,1,"Paola","Pisani","P","Descriptive Epidemiology Group, IARC, Lyons, France. pisani@iarc.fr"
16614107,2,"Petcharin","Srivatanakul","P",""
16614107,3,"Juliette","Randerson-Moor","J",""
16614107,4,"Sutee","Vipasrinimit","S",""
16614107,5,"Somkiat","Lalitwongsa","S",""
16614107,6,"Piyapong","Unpunyo","P",""
16614107,7,"Saghir","Bashir","S",""
16614107,8,"D Timothy","Bishop","DT",""
16614117,1,"Abir A","Saad","AA","Cancer Research UK Carcinogenesis Group, Paterson Institute for Cancer Research, Christie Hospital NHS Trust, Manchester."
16614117,2,"Peter J","O'Connor","PJ",""
16614117,3,"Mostafa H","Mostafa","MH",""
16614117,4,"Nabila E","Metwalli","NE",""
16614117,5,"Donald P","Cooper","DP",""
16614117,6,"Geoffrey P","Margison","GP",""
16614117,7,"Andrew C","Povey","AC",""
16614120,1,"Nora L","Nock","NL","Department of Epidemiology and Biostatistics, Case Western Reserve University, Cleveland, Ohio, USA."
16614120,2,"Xin","Liu","X",""
16614120,3,"Mine S","Cicek","MS",""
16614120,4,"Li","Li","L",""
16614120,5,"Flavius","Macarie","F",""
16614120,6,"Benjamin A","Rybicki","BA",""
16614120,7,"Sarah J","Plummer","SJ",""
16614120,8,"Gregory T","Maclennan","GT",""
16614120,9,"Graham","Casey","G",""
16614120,10,"John S","Witte","JS",""
16615268,1,"Su Hyung","Hong","SH","Department of Dental Microbiology, Kyungpook National University School of Dentistry."
16615268,2,"Jung Wan","Kim","JW",""
16615268,3,"Ho Gak","Kim","HG",""
16615268,4,"In Kyu","Park","IK",""
16615268,5,"Jun Wook","Ryoo","JW",""
16615268,6,"Chang Hyeong","Lee","CH",""
16615268,7,"Yoon Kyung","Sohn","YK",""
16615268,8,"Jong Young","Lee","JY",""
16620396,1,"Khaled K","Abu-Amero","KK","Department of Genetics, King Faisal Specialist Hospital and Research Centre (MBC - 03), P. O. Box 3354, Riyadh 11211, Saudi Arabia. kamero@kfshrc.edu.sa"
16620396,2,"Olayan M","Al-Boudari","OM",""
16620396,3,"Gamal H","Mohamed","GH",""
16620396,4,"Nduna","Dzimiri","N",""
16620556,1,"Lin","Yang","L","Institute of Hematology and Blood Diseases Hospital, CAMS & PUMC, Tianjin 300020, China."
16620556,2,"Xu","Zou","X",""
16620556,3,"Mei-rong","Zhang","MR",""
16620556,4,"Yue","Zhang","Y",""
16620556,5,"Yu-shu","Hao","YS",""
16620556,6,"Zhi-jian","Xiao","ZJ",""
16620591,1,"Chun-hong","Fan","CH","Department of Epidemiology, Zhejiang University School of Medicine, Hangzhou 310031, China."
16620591,2,"Ming-juan","Jin","MJ",""
16620591,3,"Yang","Zhang","Y",""
16620591,4,"Liang","Song","L",""
16620591,5,"Hong","Xu","H",""
16620591,6,"Qin-ting","Jiang","QT",""
16620591,7,"Wei-ping","Yu","WP",""
16620591,8,"Kun","Chen","K",""
16621679,1,"Alba","Hernández","A","Grup de Mutagènesi, Departament de Genètica i de Microbiologia, Universitat Autònoma de Barcelona, Bellaterra, Spain."
16621679,2,"Noel","Xamena","N",""
16621679,3,"Sara","Gutiérrez","S",""
16621679,4,"Antonia","Velázquez","A",""
16621679,5,"Amadeu","Creus","A",""
16621679,6,"Jordi","Surrallés","J",""
16621679,7,"Pere","Galofré","P",""
16621679,8,"Ricardo","Marcos","R",""
16624155,1,"Yue","Zhang","Y","Institute of Hematology, Chinese Academe of Medical Sciences & Peking Union Medical College, Tianjin 300020, China."
16624155,2,"Lin","Yang","L",""
16624155,3,"Rui","Li","R",""
16624155,4,"Li","Zhang","L",""
16624155,5,"Mei-rong","Zhang","MR",""
16624155,6,"Zhi-jian","Xiao","ZJ",""
16625286,1,"Luis A","Quiñones","LA","Laboratory of Chemical Carcinogenesis and Pharmacogenetics, Faculty of Medicine, Biomedical Science Institute (ICBM), University of Chile, Santiago, Chile."
16625286,2,"Carlos E","Irarrázabal","CE",""
16625286,3,"Claudio R","Rojas","CR",""
16625286,4,"Cristian E","Orellana","CE",""
16625286,5,"Cristian","Acevedo","C",""
16625286,6,"Christian","Huidobro","C",""
16625286,7,"Nelson E","Varela","NE",""
16625286,8,"Dante D","Cáceres","DD",""
16631467,1,"R C","Sobti","RC","Department of Biotechnology, Panjab University, Chandigarh 160014, India. rcsobti@pu.ac.in"
16631467,2,"Satinder","Kaur","S",""
16631467,3,"Pushpinder","Kaur","P",""
16631467,4,"Jagmohan","Singh","J",""
16631467,5,"Indu","Gupta","I",""
16631467,6,"Veena","Jain","V",""
16631467,7,"A","Nakahara","A",""
16642467,1,"Matthew R","Bonner","MR","Occupational and Environmental Epidemiology Branch, Division of Cancer Epidemiology and Genetics, National Cancer Institute, National Institutes of Health, US Department of Health and Human Services, Rockville, MD, USA. mrbonner@buffalo.edu"
16642467,2,"William P","Bennett","WP",""
16642467,3,"Wenying","Xiong","W",""
16642467,4,"Qing","Lan","Q",""
16642467,5,"Ross C","Brownson","RC",""
16642467,6,"Curtis C","Harris","CC",""
16642467,7,"R William","Field","RW",""
16642467,8,"Jay H","Lubin","JH",""
16642467,9,"Michael C R","Alavanja","MC",""
16676594,1,"Qing-Xia","Liu","QX","Molecular Biology Research Center, Xiangya School of Medicine, Central South University, Changsha 410078, China."
16676594,2,"Han-Chun","Chen","HC",""
16676594,3,"Xin-Fa","Liu","XF",""
16676594,4,"Yan-Fei","Cao","YF",""
16676594,5,"Ji","Zhang","J",""
16676594,6,"Jia","Liu","J",""
16676598,1,"Han-Qing","He","HQ","Department of Epidemiology and Health Statistic, School of Medicine, Zhejiang University, Hangzhou 310031, China."
16676598,2,"Kun","Chen","K",""
16676598,3,"Yang","Zhang","Y",""
16676598,4,"Feng","Tong","F",""
16676598,5,"Chun-Hong","Fan","CH",""
16676598,6,"Liang","Song","L",""
16697254,1,"Monica","Neri","M","Epidemiology and Biostatistics, National Cancer Research Institute, largo Rosanna Benzi 10, 16132 Genoa, Italy. monica.neri@istge.it"
16697254,2,"Emanuela","Taioli","E",""
16697254,3,"Rosangela","Filiberti","R",""
16697254,4,"Giovanni","Paolo Ivaldi","G",""
16697254,5,"Pier","Aldo Canessa","P",""
16697254,6,"Anna","Verna","A",""
16697254,7,"Paola","Marroni","P",""
16697254,8,"Riccardo","Puntoni","R",""
16697254,9,"Ari","Hirvonen","A",""
16697254,10,"Seymour","Garte","S",""
16702390,1,"Micheline","Kirsch-Volders","M","Laboratory of Cell Genetics, Vrije Universiteit Brussel, Pleinlaan 2, B-1050 Brussels, Belgium. mkirschv@vub.ac.be"
16702390,2,"Raluca Antonina","Mateuca","RA",""
16702390,3,"Mathieu","Roelants","M",""
16702390,4,"Annie","Tremp","A",""
16702390,5,"Errol","Zeiger","E",""
16702390,6,"Stefano","Bonassi","S",""
16702390,7,"Nina","Holland","N",""
16702390,8,"Wushou Peter","Chang","WP",""
16702390,9,"Peter Vande","Aka","PV",""
16702390,10,"Marlies","Deboeck","M",""
16702390,11,"Lode","Godderis","L",""
16702390,12,"Vincent","Haufroid","V",""
16702390,13,"Hitoshi","Ishikawa","H",""
16702390,14,"Blanca","Laffon","B",""
16702390,15,"Ricardo","Marcos","R",""
16702390,16,"Lucia","Migliore","L",""
16702390,17,"Hannu","Norppa","H",""
16702390,18,"Joao Paulo","Teixeira","JP",""
16702390,19,"Andrea","Zijno","A",""
16702390,20,"Michael","Fenech","M",""
16716482,1,"Stefan","Lebrun","S","Institut für Arbeitsphysiologie an der Universität Dortmund, Ardeystr. 67, D-44139 Dortmund, Germany."
16716482,2,"Klaus","Golka","K",""
16716482,3,"Harald","Schulze","H",""
16716482,4,"Wolfram","Föllmann","W",""
16720291,1,"Jie","Yang","J","Department of Urology, First Affiliated Hospital of Nanjing Medical University, Nanjing, China."
16720291,2,"Hong-fei","Wu","HF",""
16720291,3,"Wei","Zhang","W",""
16720291,4,"Min","Gu","M",""
16720291,5,"Li-xin","Hua","LX",""
16720291,6,"Yuan-geng","Sui","YG",""
16720291,7,"Zheng-dong","Zhang","ZD",""
16720291,8,"Jian-wei","Zhou","JW",""
16720291,9,"Xin-Ru","Wang","XR",""
16720291,10,"Changping","Zou","C",""
16720291,11,"Li-xin","Qian","LX",""
16721740,1,"Gilka Jorge Figaro","Gattás","GJ","Department of Legal Medicine, Ethics and Occupational Health, School of Medicine, Instituto Oscar Freire, Rua Teodoro Sampaio 115, CEP: 05405-000, São Paulo, SP, Brazil. gfgattas@usp.br"
16721740,2,"Marcos Brasilino","de Carvalho","MB",""
16721740,3,"Maria Salete","Siraque","MS",""
16721740,4,"Otávio A","Curioni","OA",""
16721740,5,"Priscila","Kohler","P",""
16721740,6,"Jose","Eluf-Neto","J",""
16721740,7,"Victor","Wünsch-Filho","V",""
16734729,1,"Mostafa","Saadat","M","Department of Biology, College of Sciences, Shiraz University, Shiraz 71454, Iran. saadat@susc.ac.ir"
16740387,1,"Manolis","Kogevinas","M","Municipal Institute of Medical Research, Centre for Research in Environmental Epidemiology (CREAL), Respiratory and Environmental Health Research Unit, Dr Aiguader 80, 08003 Barcelona, Spain. kogevinas@imim.es"
16740387,2,"Francisco","Fernandez","F",""
16740387,3,"Montserrat","Garcia-Closas","M",""
16740387,4,"Adonina","Tardon","A",""
16740387,5,"Reina","Garcia-Closas","R",""
16740387,6,"Consol","Serra","C",""
16740387,7,"Alfredo","Carrato","A",""
16740387,8,"Gemma","Castano-Vinyals","G",""
16740387,9,"Meredith","Yeager","M",""
16740387,10,"Stephen J","Chanock","SJ",""
16740387,11,"Josep","Lloreta","J",""
16740387,12,"Nathaniel","Rothman","N",""
16740387,13,"Francisco X","Real","FX",""
16740387,14,"Mustafa","Dosemeci","M",""
16740387,15,"Nuria","Malats","N",""
16740387,16,"Debra","Silverman","D",""
16754536,1,"B","Dash","B","Faculty of Toxicology, Veterinary Integrative Biosciences, College of Veterinary Medicine and Biomedical Sciences, Texas A&M University, College Station, Texas 77843-4458, USA."
16754536,2,"E","Afriyie-Gyawu","E",""
16754536,3,"H J","Huebner","HJ",""
16754536,4,"W","Porter","W",""
16754536,5,"J S","Wang","JS",""
16754536,6,"P E","Jolly","PE",""
16754536,7,"T D","Phillips","TD",""
16758119,1,"Szu-Hsien","Wu","SH","Division of Plastic Surgery, Department of Surgery, Taipei Veterans General Hospital, Taipei, Taiwan."
16758119,2,"Shih-Meng","Tsai","SM",""
16758119,3,"Ming-Feng","Hou","MF",""
16758119,4,"Hung-Shiun","Lin","HS",""
16758119,5,"Linda Ann","Hou","LA",""
16758119,6,"Hsu","Ma","H",""
16758119,7,"Jin-Teh","Lin","JT",""
16758119,8,"Fa-Lai","Yeh","FL",""
16758119,9,"Li-Yu","Tsai","LY",""
16760226,1,"Kazunori","Fujimoto","K","Medicinal Safety Research Laboratories, Sankyo Co., Ltd., 717 Horikoshi, Fukuroi, Shizuoka 437-0065, Japan. kazunf@sankyo.co.jp"
16760226,2,"Shingo","Arakawa","S",""
16760226,3,"Yukari","Shibaya","Y",""
16760226,4,"Hiroaki","Miida","H",""
16760226,5,"Yosuke","Ando","Y",""
16760226,6,"Hiroaki","Yasumo","H",""
16760226,7,"Ayako","Hara","A",""
16760226,8,"Minoru","Uchiyama","M",""
16760226,9,"Haruo","Iwabuchi","H",""
16760226,10,"Wataru","Takasaki","W",""
16760226,11,"Sunao","Manabe","S",""
16760226,12,"Takashi","Yamoto","T",""
16765145,1,"A","Tran","A","Ecole Pratique des Hautes Etudes, Pharmacologie, Faculté de Médecine, Groupe Hospitalier Cochin St Vincent de Paul, AP-HP, Université Paris-Descartes, Paris, France."
16765145,2,"V","Jullien","V",""
16765145,3,"J","Alexandre","J",""
16765145,4,"E","Rey","E",""
16765145,5,"F","Rabillon","F",""
16765145,6,"V","Girre","V",""
16765145,7,"V","Dieras","V",""
16765145,8,"G","Pons","G",""
16765145,9,"F","Goldwasser","F",""
16765145,10,"J M","Tréluyer","JM",""
16771603,1,"T M","Bosch","TM","Department of Pharmacy & Pharmacology, The Netherlands Cancer Institute/Slotervaart Hospital, Amsterdam, The Netherlands."
16771603,2,"V D","Doodeman","VD",""
16771603,3,"P H M","Smits","PH",""
16771603,4,"I","Meijerman","I",""
16771603,5,"J H M","Schellens","JH",""
16771603,6,"J H","Beijnen","JH",""
16788248,1,"Han-chun","Chen","HC","Department of Biochemistry, Xiangya School of Medicine, Central South University, Changsha 410078, Hunan, China. chenhanchun@mail.csu.edu.cn"
16788248,2,"Yan-fei","Cao","YF",""
16788248,3,"Wei-xin","Hu","WX",""
16788248,4,"Xin-fa","Liu","XF",""
16788248,5,"Qing-xia","Liu","QX",""
16788248,6,"Ji","Zhang","J",""
16788248,7,"Jia","Liu","J",""
16788846,1,"Elaine Cristina","Morari","EC","Laboratory of Cancer Molecular Genetics, Department of Medicine, Medical Sciences Faculty, State University of Campinas-UNICAMP, Tessalia Vieira de Camargo 126, 13084-970, Campinas, São Paulo, Brazil."
16788846,2,"Andre Bacellar Costa","Lima","AB",""
16788846,3,"Natassia Elena","Bufalo","NE",""
16788846,4,"Janaina Luisa","Leite","JL",""
16788846,5,"Fabiana","Granja","F",""
16788846,6,"Laura Sterian","Ward","LS",""
16795085,1,"Carlos H","Sierra-Torres","CH","Laboratorio de Genética Humana, Departamento de Ciencias Fisiológicas, Facultad de Ciencias de la Salud, Universidad del Cauca, Popayán, Colombia. hsierra@unicauca.edu.co"
16795085,2,"Yexania Y","Arboleda-Moreno","YY",""
16795085,3,"Leonora","Orejuela-Aristizabal","L",""
16798650,1,"Kang-Hsi","Wu","KH","Department of Pediatrics, China Medical University Hospital, Taichung, Taiwan."
16798650,2,"Jan-Gowth","Chang","JG",""
16798650,3,"Yung-Jen","Ho","YJ",""
16798650,4,"Shu-Fen","Wu","SF",""
16798650,5,"Ching-Tien","Peng","CT",""
16799159,1,"Blanca","Laffon","B","Toxicology Unit, University of A Coruña, Edificio de Servicios Centrales de Investigación, Campus Elviña s/n, 15071-A Coruña, Spain. blaffon@udc.es"
16799159,2,"Joao Paulo","Teixeira","JP",""
16799159,3,"Susana","Silva","S",""
16799159,4,"Joana","Roma-Torres","J",""
16799159,5,"Beatriz","Pérez-Cadahía","B",""
16799159,6,"Josefina","Méndez","J",""
16799159,7,"Eduardo","Pásaro","E",""
16799159,8,"Olga","Mayan","O",""
16804018,1,"Franceso","Marotta","F","HepatoGastroenterology Unit, S Giuseppe Hospital, Milano, Italy. fmarchimede@libero.it"
16804018,2,"Mark","Weksler","M",""
16804018,3,"Yasuhiro","Naito","Y",""
16804018,4,"Chisato","Yoshida","C",""
16804018,5,"Mayumi","Yoshioka","M",""
16804018,6,"Paolo","Marandola","P",""
16823842,1,"Julian","Little","J","Epidemiology Group, Department of Public Health, University of Aberdeen, Polwarth Building, Foresterhill, Aberdeen, UK. jlittle@uottawa.ca"
16823842,2,"Linda","Sharp","L",""
16823842,3,"Lindsey F","Masson","LF",""
16823842,4,"Nigel T","Brockton","NT",""
16823842,5,"Seonaidh C","Cotton","SC",""
16823842,6,"Neva E","Haites","NE",""
16823842,7,"Jim","Cassidy","J",""
16829689,1,"Nicole M","Probst-Hensch","NM","Molecular Epidemiology/Cancer Registry, Institutes of Social and Preventive Medicine/Surgical Pathology, University Hospital Zürich Zürich, Switzerland. nicole.probst@usz.ch"
16829689,2,"Can-Lan","Sun","CL",""
16829689,3,"David","Van Den Berg","D",""
16829689,4,"Michela","Ceschi","M",""
16829689,5,"Woon-Puay","Koh","WP",""
16829689,6,"Mimi C","Yu","MC",""
16830058,1,"A","Sharma","A","Division of Molecular Genetics, Institute of Cytology and Preventive Oncology, ICMR, I-7, NOIDA-201301, Uttar Pradesh, India."
16830058,2,"A","Mishra","A",""
16830058,3,"B C","Das","BC",""
16830058,4,"S","Sardana","S",""
16830058,5,"J K","Sharma","JK",""
16835078,1,"Clemens B","Tempfer","CB","Department of Obstetrics & Gynecology, Division of Gynecologic Endocrinology and Reproductive Medicine, Medical University of Vienna, Vienna, Austria. clemens.tempfer@meduniwien.ac.at"
16835078,2,"Lukas A","Hefler","LA",""
16835078,3,"Christian","Schneeberger","C",""
16835078,4,"Johannes C","Huber","JC",""
16837240,1,"Radim J","Sram","RJ","Laboratory of Genetic Ecotoxicology, Institute of Experimental Medicine, AS CR, Vídenská 1083, 142 20 Prague, Czech Republic. sram@biomed.cas.cz"
16837240,2,"Blanka","Binkova","B",""
16837240,3,"Jan","Dejmek","J",""
16837240,4,"Irena","Chvatalova","I",""
16837240,5,"Ivo","Solansky","I",""
16837240,6,"Jan","Topinka","J",""
16837478,1,"Stefania","Boccia","S","Institute of Hygiene, Catholic University of Sacred Heart, L.go F.Vito, 1-00168 Rome, Italy. sboccia@rm.unicatt.it"
16837478,2,"Angelo","De Lauretis","A",""
16837478,3,"Francesco","Gianfagna","F",""
16837478,4,"Cornelia M","van Duijn","CM",""
16837478,5,"Gualtiero","Ricciardi","G",""
16865249,1,"R Zárate","Romero","RZ","Laboratory of Biotechnology and Pharmacogenomics, Center for Applied Medical Research, University Clinic of Navarra, Navarra 31008, Spain. rzarate@unav.es"
16865249,2,"R","Morales","R",""
16865249,3,"F","Garcia","F",""
16865249,4,"M","Huarriz","M",""
